Date,Open,High,Low,Close,Volume,Adj Close
2012-01-12,9.90,10.131,9.889,9.999,60486900,7.15862
2012-01-11,9.955,10.01,9.878,9.90,49261100,7.08774
2012-01-10,9.845,10.01,9.768,9.977,72004600,7.14287
2012-01-09,9.592,9.889,9.548,9.845,80136200,7.04837
2012-01-06,9.493,9.658,9.482,9.581,61778600,6.85936
2012-01-05,9.317,9.702,9.317,9.515,132116200,6.81211
2012-01-04,9.394,9.416,9.229,9.251,34201300,6.6231
2012-01-03,9.229,9.361,9.218,9.339,52982500,6.6861
2012-01-02,9.229,9.361,9.218,9.339,52982500,6.6861
2011-12-30,9.229,9.361,9.218,9.339,52982500,6.6861
2011-12-29,9.185,9.218,9.119,9.185,40055000,6.57585
2011-12-28,9.273,9.306,9.075,9.218,42011000,6.59948
2011-12-27,9.317,9.383,9.24,9.284,31075600,6.64673
2011-12-26,9.372,9.416,9.262,9.317,31788700,6.67035
2011-12-23,9.394,9.471,9.339,9.394,23263100,6.72548
2011-12-22,9.339,9.449,9.295,9.383,42682700,6.7176
2011-12-21,9.526,9.592,9.35,9.383,41637600,6.7176
2011-12-20,9.438,9.625,9.416,9.449,38376900,6.76486
2011-12-19,9.427,9.504,9.207,9.471,45264900,6.78061
2011-12-16,9.361,9.515,9.339,9.482,37730200,6.78848
2011-12-15,9.416,9.482,9.328,9.339,41518700,6.6861
2011-12-14,9.427,9.515,9.394,9.46,27334900,6.77273
2011-12-13,9.504,9.592,9.416,9.438,47600700,6.75698
2011-12-12,9.548,9.614,9.504,9.526,23035300,6.81998
2011-12-09,9.603,9.658,9.504,9.57,29514000,6.85148
2011-12-08,9.658,9.713,9.548,9.658,21909600,6.91449
2011-12-07,9.614,9.713,9.57,9.658,23350800,6.91449
2011-12-06,9.636,9.724,9.57,9.603,26440300,6.87511
2011-12-05,9.724,9.801,9.493,9.68,40188300,6.93024
2011-12-02,9.658,9.735,9.581,9.68,38638100,6.93024
2011-12-01,9.614,9.845,9.603,9.691,89049000,6.93811
2011-11-30,9.559,9.603,9.317,9.35,44971800,6.69398
2011-11-29,9.526,9.614,9.482,9.603,25960600,6.87511
2011-11-28,9.493,9.548,9.427,9.46,23967700,6.77273
2011-11-25,9.57,9.592,9.46,9.482,21366500,6.78848
2011-11-24,9.482,9.636,9.46,9.57,24460000,6.85148
2011-11-23,9.636,9.647,9.482,9.559,26370200,6.84361
2011-11-22,9.57,9.691,9.548,9.625,30669900,6.89086
2011-11-21,9.724,9.735,9.537,9.614,32355300,6.88298
2011-11-18,9.68,9.779,9.636,9.68,36819900,6.93024
2011-11-17,9.834,9.867,9.724,9.746,32007400,6.97749
2011-11-16,10.098,10.098,9.757,9.812,64028600,7.02474
2011-11-15,10.12,10.142,10.043,10.098,30013400,7.2295
2011-11-14,10.098,10.197,10.043,10.131,42296900,7.25312
2011-11-11,9.966,10.087,9.955,9.988,25261800,7.15074
2011-11-10,10.12,10.175,9.944,9.955,46636100,7.12712
2011-11-09,10.164,10.219,10.098,10.197,27951600,7.30037
2011-11-08,10.164,10.23,10.054,10.131,31693300,7.25312
2011-11-07,10.175,10.208,10.076,10.098,32870000,7.2295
2011-11-04,10.285,10.296,10.153,10.241,42565000,7.33188
2011-11-03,10.318,10.329,10.142,10.164,84349600,7.27675
2011-11-02,9.988,10.307,9.944,10.296,59397800,7.37125
2011-11-01,10.065,10.274,10.021,10.098,57198900,7.2295
2011-10-31,10.285,10.285,10.076,10.131,50778800,7.25312
2011-10-28,10.34,10.505,10.186,10.318,82502700,7.387
2011-10-26,10.043,10.23,9.955,10.098,68454800,7.2295
2011-10-25,10.098,10.175,9.988,10.076,66314900,7.21375
2011-10-24,9.801,10.131,9.757,10.076,94932000,7.21375
2011-10-21,9.625,9.867,9.57,9.779,59306900,7.00111
2011-10-20,9.647,9.746,9.504,9.603,50658400,6.87511
2011-10-19,9.658,9.812,9.625,9.724,36188300,6.96174
2011-10-18,9.735,9.79,9.625,9.658,41115300,6.91449
2011-10-17,9.724,9.955,9.702,9.812,46009700,7.02474
2011-10-14,9.724,9.768,9.603,9.713,40504100,6.95386
2011-10-13,9.702,9.834,9.636,9.757,51298700,6.98536
2011-10-12,9.394,9.812,9.339,9.735,89412200,6.96961
2011-10-11,9.658,9.658,9.328,9.427,59130300,6.7491
2011-10-10,9.372,9.416,9.251,9.262,32428400,6.63098
2011-09-30,9.328,9.504,9.284,9.394,60468700,6.72548
2011-09-29,9.229,9.372,9.163,9.295,43757700,6.6546
2011-09-28,9.449,9.46,9.24,9.273,42407400,6.63885
2011-09-27,9.372,9.438,9.328,9.372,40252600,6.70973
2011-09-26,9.515,9.592,9.24,9.284,81748300,6.64673
2011-09-23,9.581,9.691,9.471,9.603,54164800,6.87511
2011-09-22,9.911,9.922,9.68,9.702,53791900,6.94599
2011-09-21,9.746,10.142,9.636,9.999,70353000,7.15862
2011-09-20,9.68,9.812,9.603,9.746,34551600,6.97749
2011-09-19,9.801,9.812,9.669,9.691,41510200,6.93811
2011-09-16,9.922,9.977,9.845,9.878,42224000,7.07199
2011-09-15,10.01,10.087,9.834,9.845,56765000,7.04837
2011-09-14,10.12,10.131,9.834,10.01,50592100,7.16649
2011-09-13,10.098,10.142,10.032,10.065,27627200,7.20587
2011-09-09,10.23,10.351,10.142,10.23,38055800,7.324
2011-09-08,10.23,10.263,10.12,10.186,28413600,7.2925
2011-09-07,10.043,10.318,9.988,10.219,40598500,7.31612
2011-09-06,9.999,10.142,9.933,10.021,42139500,7.17437
2011-09-05,10.12,10.142,10.021,10.065,30840600,7.20587
2011-09-02,10.285,10.34,10.12,10.219,32039800,7.31612
2011-09-01,10.241,10.373,10.208,10.307,58506000,7.37913
2011-08-31,10.098,10.285,10.076,10.219,34349400,7.31612
2011-08-30,10.175,10.34,10.065,10.109,49166700,7.23737
2011-08-29,10.219,10.219,10.043,10.098,75330900,7.2295
2011-08-26,10.362,10.461,10.252,10.406,61998100,7.45
2011-08-25,10.065,10.483,10.021,10.428,121038800,7.46575
2011-08-24,10.131,10.274,9.988,10.01,53322200,7.16649
2011-08-23,9.933,10.109,9.823,10.098,48210800,7.2295
2011-08-22,9.944,10.065,9.845,9.878,42762500,7.07199
2011-08-19,9.889,9.988,9.834,9.922,55545000,7.10349
2011-08-18,10.252,10.263,9.999,10.032,40832200,7.18224
2011-08-17,10.274,10.351,10.208,10.208,44535500,7.30825
2011-08-16,10.285,10.461,10.197,10.285,92194000,7.36338
2011-08-15,9.977,10.329,9.889,10.307,89493400,7.37913
2011-08-12,10.032,10.065,9.878,9.933,51162600,7.11137
2011-08-11,9.603,10.065,9.581,10.01,74782500,7.16649
2011-08-10,9.922,9.988,9.757,9.801,67295800,7.01686
2011-08-09,9.372,9.845,9.317,9.757,110925100,6.98536
2011-08-08,9.845,9.999,9.482,9.603,98624700,6.87511
2011-08-05,9.999,10.065,9.90,9.933,71952100,7.11137
2011-08-04,10.241,10.34,10.197,10.208,30410500,7.30825
2011-08-03,10.109,10.241,10.087,10.186,31523800,7.2925
2011-08-02,10.175,10.241,10.043,10.186,41364900,7.2925
2011-08-01,10.263,10.406,10.197,10.252,44930000,7.33975
2011-07-29,10.175,10.571,10.043,10.34,95487700,7.40275
2011-07-28,10.263,10.274,10.065,10.142,65663800,7.261
2011-07-27,10.318,10.362,10.285,10.329,48213100,7.39488
2011-07-26,10.373,10.505,10.318,10.362,45125000,7.4185
2011-07-25,10.615,10.637,10.307,10.373,88189000,7.42638
2011-07-22,10.725,10.758,10.637,10.67,52488300,7.63901
2011-07-21,10.813,10.835,10.604,10.703,73648900,7.66264
2011-07-20,10.89,10.934,10.747,10.824,63761000,7.74926
2011-07-19,10.934,10.956,10.802,10.835,77790400,7.75714
2011-07-18,11.11,11.11,10.923,11.00,88296100,7.87527
2011-07-15,11.055,11.154,10.989,11.099,66656000,7.94615
2011-07-14,11.00,11.11,10.967,11.11,72244500,7.95402
2011-07-13,10.923,11.088,10.857,11.011,60517200,7.88314
2011-07-12,10.967,11.022,10.824,10.868,73779700,7.78077
2011-07-11,11.055,11.143,10.956,11.055,77297500,7.91465
2011-07-08,10.945,11.275,10.923,11.154,96178600,7.98552
2011-07-07,11.099,11.165,10.89,10.923,110306100,7.82014
2011-07-06,11.011,11.011,10.78,10.912,78083300,7.81227
2011-07-05,11.11,11.198,10.989,11.055,79844200,7.91465
2011-07-04,10.769,11.132,10.758,11.11,137704100,7.95402
2011-07-01,10.835,10.846,10.615,10.714,84950300,7.67051
2011-06-30,10.758,10.967,10.714,10.824,89477900,7.74926
2011-06-29,11.00,11.044,10.714,10.736,92115700,7.68626
2011-06-28,11.077,11.088,10.879,11.00,48625900,7.87527
2011-06-27,11.11,11.231,11.00,11.077,61879800,7.9304
2011-06-24,10.659,11.198,10.637,11.11,108608200,7.95402
2011-06-23,10.582,10.769,10.45,10.714,51462900,7.67051
2011-06-22,10.703,10.703,10.527,10.593,44402600,7.58388
2011-06-21,10.626,10.692,10.593,10.648,44032300,7.62326
2011-06-20,10.505,10.637,10.461,10.615,49155800,7.59963
2011-06-17,10.571,10.659,10.505,10.516,38151700,7.52876
2011-06-16,10.637,10.681,10.549,10.571,43684100,7.56813
2011-06-15,10.89,10.89,10.659,10.692,50642500,7.65476
2011-06-14,10.758,11.044,10.703,10.912,59763700,7.81227
2011-06-13,10.67,10.813,10.582,10.769,33499500,7.70989
2011-06-10,10.681,10.78,10.648,10.714,41514100,7.67051
2011-06-09,10.89,10.89,10.637,10.659,50650100,7.63113
2011-06-08,11.121,11.132,10.758,10.912,71399600,7.81227
2011-06-07,11.044,11.143,10.978,11.11,32112600,7.95402
2011-06-03,11.022,11.154,11.00,11.099,38481900,7.94615
2011-06-02,14.95994,15.015,14.37708,14.53094,101470400,7.87645
2011-06-01,15.18002,15.26797,15.05904,15.11395,56385000,8.19247
2011-05-31,15.19103,15.25696,15.00399,15.24594,71320900,8.26401
2011-05-30,15.015,15.24594,14.92706,15.18002,42605500,8.22828
2011-05-27,15.04803,15.27898,14.92706,15.05904,55497900,8.1627
2011-05-26,15.08107,15.12497,14.91604,15.015,41815100,8.13883
2011-05-25,15.20204,15.24594,14.93792,14.95994,39593300,8.10899
2011-05-24,15.20204,15.33403,15.16901,15.23493,43292800,8.25804
2011-05-23,15.587,15.65292,15.18002,15.24594,64388600,8.26401
2011-05-20,15.54296,15.78505,15.51007,15.66393,67147800,8.49058
2011-05-19,15.59801,15.75202,15.51007,15.55397,57812400,8.43097
2011-05-18,15.27898,15.64206,15.22392,15.56498,71011800,8.43694
2011-05-17,15.07005,15.39996,14.98197,15.301,62766900,8.29385
2011-05-16,15.12497,15.301,15.04803,15.05904,48735400,8.1627
2011-05-13,15.04803,15.21305,14.83897,15.21305,67794500,8.24618
2011-05-12,15.19103,15.33403,15.00399,15.015,48177300,8.13883
2011-05-11,15.36706,15.45501,15.19103,15.26797,35547200,8.27595
2011-05-10,15.18002,15.38894,15.08107,15.36706,47833900,8.32967
2011-05-09,15.18002,15.36706,15.07005,15.13598,39721000,8.20441
2011-05-06,15.09208,15.36706,15.02601,15.20204,47784600,8.24022
2011-05-05,15.12497,15.38894,14.99298,15.26797,61066900,8.27595
2011-05-04,15.62003,15.80708,15.11395,15.21305,105301600,8.24618
2011-05-03,15.66393,15.85098,15.53194,15.71899,61146100,8.52042
2011-04-29,16.17001,16.21405,15.39996,15.70798,132195100,8.51446
2011-04-27,16.31301,16.48904,15.89502,16.08206,126712000,8.71723
2011-04-26,16.03802,16.23608,15.94993,16.22507,109408000,8.79474
2011-04-25,16.02701,16.20304,15.83997,15.99398,98772900,8.66948
2011-04-22,16.00499,16.11496,15.81794,15.89502,61879500,8.61584
2011-04-21,16.09293,16.27998,15.93892,16.00499,74042600,8.67545
2011-04-20,16.06004,16.27998,15.85098,15.96094,79129900,8.65158
2011-04-19,16.33503,16.50005,16.016,16.02701,111147700,8.68739
2011-04-18,16.51107,16.71999,16.38994,16.50005,103585300,8.9438
2011-04-15,16.38994,16.66493,16.27998,16.588,94864600,8.99147
2011-04-14,16.588,16.78605,16.41197,16.45601,164316000,8.91992
2011-04-13,15.77404,16.55497,15.76303,16.48904,148818100,8.93783
2011-04-12,15.93892,16.13698,15.71899,15.873,113985400,8.60391
2011-04-11,16.016,16.38994,15.93892,15.98297,157178800,8.66351
2011-04-08,15.98297,16.17001,15.82895,15.97196,88961200,8.65754
2011-04-07,16.03802,16.17001,15.91704,16.00499,128636300,8.67545
2011-04-06,15.56498,16.06004,15.56498,16.04903,248615500,8.69932
2011-04-01,14.95994,15.587,14.95994,15.55397,181330000,8.43097
2011-03-31,15.23493,15.28999,14.86099,14.98197,101778000,8.12092
2011-03-30,15.10294,15.39996,15.015,15.23493,223240100,8.25804
2011-03-29,14.81694,15.23493,14.80608,14.98197,151576500,8.12092
2011-03-28,14.90503,15.08107,14.75102,14.78405,116600300,8.01365
2011-03-25,14.53094,14.92706,14.53094,14.74001,108086600,7.98977
2011-03-24,14.63004,14.71799,14.43199,14.49805,51517900,7.85862
2011-03-23,14.46502,14.71799,14.42098,14.60802,73109700,7.91823
2011-03-22,14.27801,14.64105,14.113,14.49805,91024300,7.85862
2011-03-21,14.19,14.35505,14.146,14.234,60720500,7.71549
2011-03-18,14.245,14.33303,14.13501,14.19,56902000,7.69164
2011-03-17,14.168,14.267,14.09101,14.146,60878300,7.66779
2011-03-16,14.17899,14.38794,14.102,14.31101,81772300,7.75723
2011-03-15,14.38794,14.38794,14.014,14.201,120543500,7.6976
2011-03-14,14.39895,14.53094,14.37708,14.43199,57284300,7.82281
2011-03-11,14.54196,14.61903,14.32202,14.40997,84087800,7.81087
2011-03-10,14.92706,14.92706,14.53094,14.56398,122389200,7.89435
2011-03-09,15.04803,15.16901,14.93792,14.97096,98240200,8.11496
2011-03-08,14.94893,15.20204,14.89402,14.99298,123726400,8.12689
2011-03-07,14.93792,15.20204,14.81694,14.97096,157731200,8.11496
2011-03-04,14.729,14.94893,14.66293,14.91604,157037300,8.08519
2011-03-03,14.49805,15.16901,14.49805,14.79507,342805200,8.01961
2011-03-02,14.168,14.67394,14.113,14.49805,257673600,7.85862
2011-03-01,14.003,14.31101,14.003,14.245,167219200,7.72145
2011-02-28,13.915,14.014,13.805,13.981,65934600,7.57835
2011-02-25,13.84901,14.03599,13.772,13.915,79594400,7.54258
2011-02-24,13.86,13.871,13.728,13.86,126466500,7.51277
2011-02-23,13.882,14.003,13.761,13.871,86855200,7.51873
2011-02-22,14.289,14.289,13.86,13.915,121361400,7.54258
2011-02-21,14.22299,14.32202,14.146,14.31101,99039800,7.75723
2011-02-18,14.34404,14.49805,14.201,14.34404,88551000,7.77514
2011-02-17,14.34404,14.53094,14.27801,14.38794,140265200,7.79894
2011-02-16,14.27801,14.32202,14.168,14.256,140570200,7.72742
2011-02-15,14.46502,14.51993,14.30,14.33303,145265900,7.76917
2011-02-14,14.003,14.51993,13.99201,14.45401,202179700,7.83475
2011-02-11,14.025,14.058,13.89299,14.025,112482000,7.6022
2011-02-10,13.871,14.069,13.827,14.047,61622100,7.61413
2011-02-09,13.981,14.113,13.84901,13.89299,65448200,7.53065
2011-02-01,14.003,14.047,13.915,14.03599,54372200,7.60816
2011-01-31,13.97,14.058,13.86,13.99201,68597900,7.58432
2011-01-28,14.047,14.12399,13.84901,13.959,68900500,7.56643
2011-01-27,14.025,14.157,13.761,14.113,90544300,7.6499
2011-01-26,14.19,14.22299,14.102,14.168,42234900,7.67971
2011-01-25,14.025,14.245,13.93699,14.157,64223300,7.67375
2011-01-24,13.99201,14.13501,13.871,14.014,52033700,7.59624
2011-01-21,13.739,14.49805,13.728,14.025,89701600,7.6022
2011-01-20,14.047,14.09101,13.717,13.728,58971600,7.44122
2011-01-19,13.97,14.113,13.838,14.102,50888500,7.64394
2011-01-18,13.827,14.058,13.772,13.959,51845200,7.56643
2011-01-17,14.267,14.40997,13.65099,13.871,110664100,7.51873
2011-01-14,14.61903,14.61903,14.37708,14.45401,76570600,7.83475
2011-01-13,14.83897,14.90503,14.66293,14.67394,72035800,7.95396
2011-01-12,14.78405,14.84998,14.53094,14.83897,133986700,8.04341
2011-01-11,14.30,14.76203,14.30,14.74001,148853300,7.98977
2011-01-10,14.42098,14.67394,14.22299,14.37708,166409700,7.79305
2011-01-07,13.959,14.86099,13.838,14.55297,362436800,7.88839
2011-01-06,14.003,14.17899,13.86,13.93699,83140300,7.5545
2011-01-05,13.97,14.201,13.89299,13.981,139118400,7.57835
2011-01-04,13.66201,13.948,13.53,13.871,135591800,7.51873
2010-12-31,13.56301,13.64,13.475,13.629,91131000,7.38755
2010-12-30,13.64,13.717,13.40899,13.541,64332100,7.33985
2010-12-29,13.66201,13.761,13.53,13.629,56916000,7.38755
2010-12-28,13.74999,13.948,13.596,13.618,65837100,7.38159
2010-12-27,14.201,14.27801,13.728,13.761,81791600,7.45911
2010-12-24,13.86,14.157,13.783,14.014,79729700,7.59624
2010-12-23,13.827,14.31101,13.728,13.97,111167700,7.57239
2010-12-22,14.058,14.13501,13.74999,13.79399,75448700,7.47699
2010-12-21,13.69499,14.157,13.585,14.069,126432700,7.62605
2010-12-20,14.014,14.025,13.541,13.673,119381300,7.4114
2010-12-17,14.058,14.058,13.926,13.99201,74603000,7.58432
2010-12-16,14.22299,14.234,14.003,14.069,78979500,7.62605
2010-12-15,14.256,14.37708,14.201,14.234,93652600,7.71549
2010-12-14,14.30,14.39895,14.168,14.245,71278300,7.72145
2010-12-13,14.113,14.33303,14.003,14.30,109046500,7.75127
2010-12-10,13.904,14.13501,13.89299,14.058,44098400,7.62009
2010-12-09,14.13501,14.146,13.948,13.97,65068100,7.57239
2010-12-08,14.34404,14.37708,14.157,14.201,60287700,7.6976
2010-12-07,14.30,14.42098,14.157,14.36607,65482300,7.78708
2010-12-06,14.157,14.43199,14.09101,14.35505,87404100,7.78111
2010-12-03,14.09101,14.17899,14.003,14.102,43630900,7.64394
2010-12-02,14.245,14.267,14.025,14.069,60756200,7.62605
2010-12-01,13.926,14.102,13.882,14.014,41209100,7.59624
2010-11-30,14.212,14.27801,13.783,13.959,91605100,7.56643
2010-11-29,14.267,14.35505,14.12399,14.256,57793000,7.72742
2010-11-26,14.39895,14.51993,14.201,14.34404,93821200,7.77514
2010-11-25,14.19,14.37708,13.959,14.30,111216500,7.75127
2010-11-24,13.915,14.212,13.904,14.069,77177600,7.62605
2010-11-23,14.113,14.113,13.772,13.926,107294700,7.54854
2010-11-22,14.19,14.33303,14.07999,14.157,106432700,7.67375
2010-11-19,14.56398,14.586,14.146,14.43199,104293200,7.82281
2010-11-18,14.57499,14.64105,14.35505,14.50892,67428400,7.86451
2010-11-17,14.212,14.69597,14.13501,14.443,115617200,7.82878
2010-11-16,14.74001,14.75102,14.267,14.33303,131750200,7.76917
2010-11-15,14.79507,14.94893,14.47603,14.88301,133030100,8.06728
2010-11-12,15.55397,15.55397,14.69597,14.71799,211209400,7.97784
2010-11-11,15.52108,15.89502,15.45501,15.66393,182963500,8.49058
2010-11-10,15.89502,15.89502,15.37793,15.53194,241357300,8.41904
2010-11-09,16.445,16.50005,15.83997,15.96094,219300300,8.65158
2010-11-08,16.25796,16.63204,16.21405,16.40096,206699800,8.89008
2010-11-05,16.34604,16.43399,16.03802,16.19203,192729700,8.77684
2010-11-04,16.22507,16.31301,15.94993,16.17001,207271500,8.7649
2010-11-03,15.94993,16.47803,15.79607,16.159,250806000,8.75893
2010-11-02,16.11496,16.25796,15.69697,15.94993,178848300,8.64561
2010-11-01,15.96094,16.21405,15.91704,16.11496,151113500,8.73506
2010-10-29,15.873,16.17001,15.69697,15.92805,126393500,8.63375
2010-10-28,15.873,16.17001,15.69697,16.02701,129115200,8.68739
2010-10-27,16.016,16.47803,15.82895,15.873,158007700,8.60391
2010-10-26,16.23608,16.46702,15.83997,16.08206,140125900,8.71723
2010-10-25,16.03802,16.445,15.66393,16.19203,186517000,8.77684
2010-10-22,16.10394,16.21405,15.81794,16.00499,142865400,8.67545
2010-10-21,16.79706,16.81894,16.00499,16.159,195553900,8.75893
2010-10-20,16.75302,17.32502,16.61002,16.79706,241498200,9.10479
2010-10-19,16.88501,16.94007,16.50005,16.89602,187462800,9.15843
2010-10-18,17.16,17.54496,16.731,16.88501,347227000,9.15246
2010-10-15,15.75202,16.81894,15.71899,16.77504,366614400,9.09285
2010-10-14,16.45601,16.50005,15.77404,15.82895,285350600,8.58003
2010-10-13,15.36706,15.93892,15.26797,15.88401,275232500,8.60987
2010-10-12,15.21305,15.37793,15.07005,15.35605,141607900,8.3237
2010-10-11,14.70698,15.45501,14.69597,15.27898,218712300,8.28192
2010-10-08,14.39895,14.81694,14.146,14.69597,129016300,7.9659
2010-10-07,14.245,14.245,14.245,14.245,000,7.72145
2010-10-06,14.245,14.245,14.245,14.245,000,7.72145
2010-10-05,14.245,14.245,14.245,14.245,000,7.72145
2010-10-04,14.245,14.245,14.245,14.245,000,7.72145
2010-10-01,14.245,14.245,14.245,14.245,000,7.72145
2010-09-30,13.60699,14.289,13.552,14.256,99346700,7.72742
2010-09-29,13.42001,13.959,13.332,13.739,103891400,7.44718
2010-09-28,14.212,14.212,13.827,13.838,83184500,7.50084
2010-09-27,14.30,14.32202,14.17899,14.22299,56164800,7.70953
2010-09-24,14.234,14.234,14.234,14.234,000,7.71549
2010-09-23,14.234,14.234,14.234,14.234,000,7.71549
2010-09-22,14.234,14.234,14.234,14.234,000,7.71549
2010-09-21,14.30,14.40997,14.157,14.234,43772900,7.71549
2010-09-20,14.256,14.256,14.256,14.256,000,7.72742
2010-09-17,14.39895,14.443,14.19,14.256,56264800,7.72742
2010-09-16,14.63004,14.63004,14.19,14.32202,95470800,7.7632
2010-09-15,14.88301,14.88301,14.63004,14.66293,58319400,7.94799
2010-09-14,14.93792,15.03702,14.75102,14.84998,80150000,8.04938
2010-09-13,14.79507,15.015,14.63004,14.83897,94136000,8.04341
2010-09-10,14.90503,14.97096,14.63004,14.86099,69433700,8.05535
2010-09-09,15.27898,15.28999,14.79507,14.89402,144905300,8.07325
2010-09-08,15.45501,15.47703,15.18002,15.27898,112019000,8.28192
2010-09-07,15.67494,15.77404,15.45501,15.57599,75706500,8.44291
2010-09-06,15.41097,15.68596,15.26797,15.65292,135956500,8.48461
2010-09-03,15.47703,15.47703,15.21305,15.34504,80462500,8.31773
2010-09-02,15.70798,15.70798,15.34504,15.47703,88002300,8.38927
2010-09-01,15.47703,15.77404,15.16901,15.38894,117623000,8.34153
2010-08-31,15.444,15.54296,15.31201,15.38894,66706900,8.34153
2010-08-30,15.46602,15.62003,15.36706,15.51007,67684700,8.40718
2010-08-27,15.38894,15.54296,15.26797,15.37793,46343600,8.33556
2010-08-26,15.57599,15.60902,15.32302,15.36706,38615400,8.32967
2010-08-25,15.71899,15.76303,15.37793,15.43299,64348900,8.3654
2010-08-24,15.75202,15.99398,15.56498,15.81794,62733400,8.57406
2010-08-23,15.62003,16.03802,15.62003,15.77404,74782700,8.55027
2010-08-20,15.73,16.00499,15.57599,15.60902,81226800,8.46082
2010-08-19,15.73,16.016,15.54296,15.89502,115577200,8.61584
2010-08-18,15.86199,16.04903,15.67494,15.73,94207800,8.52639
2010-08-17,15.74101,15.91704,15.59801,15.85098,75764100,8.59197
2010-08-16,15.301,15.81794,15.23493,15.73,91387500,8.52639
2010-08-13,15.32302,15.42198,15.07005,15.38894,84659800,8.34153
2010-08-12,15.37793,15.53194,15.20204,15.27898,67720600,8.28192
2010-08-11,15.45501,15.71899,15.41097,15.53194,52241700,8.41904
2010-08-10,16.08206,16.159,15.43299,15.47703,92215300,8.38927
2010-08-09,16.11496,16.27998,15.94993,16.06004,85563100,8.70529
2010-08-06,15.94993,16.21405,15.73,16.159,83075500,8.75893
2010-08-05,16.22507,16.22507,15.86199,15.98297,83799400,8.66351
2010-08-04,16.38994,16.42298,15.99398,16.26897,97850900,8.81854
2010-08-03,16.84097,16.874,16.38994,16.40096,81711000,8.89008
2010-08-02,16.40096,16.82996,16.35705,16.82996,85047300,9.12262
2010-07-30,16.50005,16.55497,16.34604,16.47803,43008000,8.93186
2010-07-29,16.61002,16.74201,16.41197,16.588,90544200,8.99147
2010-07-28,16.17001,16.65392,16.03802,16.57699,111191900,8.9855
2010-07-27,16.29099,16.29099,16.016,16.07105,67734300,8.71126
2010-07-26,16.41197,16.50005,16.23608,16.37893,52480400,8.87815
2010-07-23,16.27998,16.66493,16.20304,16.41197,99838900,8.89605
2010-07-22,16.04903,16.33503,15.93892,16.27998,73462100,8.82451
2010-07-21,16.14799,16.20304,15.96094,16.11496,58373200,8.73506
2010-07-20,16.04903,16.45601,15.94993,16.11496,102794500,8.73506
2010-07-19,15.47703,16.09293,15.37793,15.98297,85421200,8.66351
2010-07-16,15.39996,15.65292,15.28999,15.56498,53160000,8.43694
2010-07-15,15.85098,16.08206,15.47703,15.51007,61698400,8.40718
2010-07-14,15.64206,16.10394,15.64206,15.85098,78472300,8.59197
2010-07-13,15.63104,15.80708,15.46602,15.587,58387800,8.44888
2010-07-12,15.65292,16.12597,15.56498,15.873,75788900,8.60391
2010-07-09,15.19103,15.93892,15.05904,15.65292,99913300,8.48461
2010-07-08,15.26797,15.46602,15.10294,15.16901,58632300,8.22231
2010-07-07,15.11395,15.21305,14.95994,15.13598,44170500,8.20441
2010-07-06,14.89402,15.23493,14.79507,15.21305,65220800,8.24618
2010-07-05,14.79507,15.12497,14.53094,14.88301,46786400,8.06728
2010-07-02,14.90503,15.04803,14.45401,15.03702,58220800,8.15077
2010-07-01,14.91604,15.18002,14.82796,14.84998,42886000,8.04938
2010-06-30,15.05904,15.24594,14.872,14.95994,44926600,8.10899
2010-06-29,15.89502,15.94993,15.11395,15.13598,85143100,8.20441
2010-06-28,15.83997,16.11496,15.64206,15.873,63609000,8.60391
2010-06-25,15.67494,15.92805,15.62003,15.83997,42296300,8.586
2010-06-24,15.63104,15.94993,15.444,15.77404,44703200,8.55027
2010-06-23,15.83997,15.98297,15.49905,15.67494,50895600,8.49655
2010-06-22,15.86199,16.13698,15.79607,15.93892,55947400,8.63964
2010-06-21,15.39996,16.10394,15.23493,15.92805,128598000,8.63375
2010-06-18,15.24594,15.62003,15.158,15.28999,85516400,8.28789
2010-06-17,15.301,15.54296,15.14699,15.23493,62264400,8.25804
2010-06-16,15.20204,15.20204,15.20204,15.20204,000,8.24022
2010-06-15,15.20204,15.20204,15.20204,15.20204,000,8.24022
2010-06-14,15.20204,15.20204,15.20204,15.20204,000,8.24022
2010-06-11,15.14699,15.587,15.08107,15.20204,82133100,8.24022
2010-06-10,15.07005,15.39996,15.02601,15.07005,68169100,8.16867
2010-06-09,19.23893,20.39394,18.88701,20.35004,121187100,11.03067
2010-06-08,19.45901,19.591,18.89802,19.13998,52067200,10.37476
2010-06-07,19.68996,19.85498,19.34904,19.40395,61632800,10.51785
2010-06-04,19.94292,20.10794,19.85498,19.98697,37446000,10.83387
2010-06-03,20.33903,20.46001,19.97596,20.02,53911000,10.85177
2010-06-02,20.21805,20.32802,19.877,20.23993,40931000,10.97099
2010-06-01,20.31701,20.60301,20.12997,20.26196,54390400,10.98292
2010-05-31,20.79005,21.021,20.35004,20.39394,67313800,11.05447
2010-05-28,21.47202,21.55997,20.93305,21.04302,42038800,11.4063
2010-05-27,20.98797,21.25194,20.67994,21.24108,40665600,11.51365
2010-05-26,21.13097,21.31801,20.83395,21.021,33270200,11.39436
2010-05-25,21.55997,21.62603,20.88901,21.05403,68258200,11.41227
2010-05-24,21.31801,21.99998,21.31801,21.71398,80484600,11.76999
2010-05-21,20.32802,21.23007,20.23993,21.15299,53011100,11.46591
2010-05-20,21.00999,21.39494,20.66893,20.80106,50540600,11.27515
2010-05-19,21.07605,21.63704,20.90002,21.18602,52060600,11.48381
